t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1621559709,248,0.118095,0.000000,0.000000,0.000000,events/second
1621559739,248,0.116431,0.000000,0.000000,0.000000,events/second
1621559769,248,0.114814,0.000000,0.000000,0.000000,events/second
1621559799,248,0.113242,0.000000,0.000000,0.000000,events/second
1621559829,248,0.111711,0.000000,0.000000,0.000000,events/second
1621559859,248,0.110222,0.000000,0.000000,0.000000,events/second
1621559889,248,0.108771,0.000000,0.000000,0.000000,events/second
1621559919,256,0.110822,0.000000,0.000000,0.000000,events/second
1621559949,256,0.109398,0.000000,0.000000,0.000000,events/second
1621559979,256,0.108016,0.000000,0.000000,0.000000,events/second
1621560009,256,0.106666,0.000000,0.000000,0.000000,events/second
1621560039,256,0.105350,0.000000,0.000000,0.000000,events/second
1621560069,256,0.104065,0.000000,0.000000,0.000000,events/second
1621560099,256,0.102811,0.000000,0.000000,0.000000,events/second
1621560129,256,0.101587,0.000000,0.000000,0.000000,events/second
1621560159,276,0.108235,0.000000,0.000000,0.000000,events/second
1621560189,276,0.106976,0.000000,0.000000,0.000000,events/second
1621560219,276,0.105747,0.000000,0.000000,0.000000,events/second
1621560249,276,0.104545,0.000000,0.000000,0.000000,events/second
1621560279,276,0.103371,0.000000,0.000000,0.000000,events/second
1621560309,276,0.102221,0.000000,0.000000,0.000000,events/second
1621560339,286,0.104762,0.000000,0.000000,0.000000,events/second
1621560369,286,0.103623,0.000000,0.000000,0.000000,events/second
1621560399,286,0.102509,0.000000,0.000000,0.000000,events/second
1621560429,286,0.101418,0.000000,0.000000,0.000000,events/second
1621560459,286,0.100350,0.000000,0.000000,0.000000,events/second
1621560489,286,0.099305,0.000000,0.000000,0.000000,events/second
1621560519,286,0.098282,0.000000,0.000000,0.000000,events/second
1621560549,286,0.097279,0.000000,0.000000,0.000000,events/second
1621560579,286,0.096296,0.000000,0.000000,0.000000,events/second
1621560609,286,0.095333,0.000000,0.000000,0.000000,events/second
1621560639,286,0.094389,0.000000,0.000000,0.000000,events/second
1621560669,286,0.093464,0.000000,0.000000,0.000000,events/second
1621560699,286,0.092556,0.000000,0.000000,0.000000,events/second
1621560729,298,0.095513,0.000000,0.000000,0.000000,events/second
1621560759,298,0.094603,0.000000,0.000000,0.000000,events/second
1621560789,298,0.093711,0.000000,0.000000,0.000000,events/second
1621560819,298,0.092835,0.000000,0.000000,0.000000,events/second
1621560849,298,0.091975,0.000000,0.000000,0.000000,events/second
